enderecos,lon,lat,endereco_completo
"PCA.DR.HELIO ROCHA GUIMARAES,97 - CENTRO, Almenara - MG, 39900-000",-40.6939478,-16.1829703,"PCA.DR.HELIO ROCHA GUIMARAES,97 - CENTRO, Almenara - MG, 39900-000"
"RUA HERMANO SOUZA, NUM 105 - CENTRO, Almenara - MG, 39900-000",-40.6950721,-16.1822957,"RUA HERMANO SOUZA, NUM 105 - CENTRO, Almenara - MG, 39900-000"
"PRAÇA DR HÉLIO ROCHA GUIMARÃES, 100 - CENTRO, Almenara - MG, 39900-000",-40.6939478,-16.1829703,"PRAÇA DR HÉLIO ROCHA GUIMARÃES, 100 - CENTRO, Almenara - MG, 39900-000"
"RUA ALEIXO PARAGUASSU, 275 - CENTRO, Almenara - MG, 39900-000",-40.6951344,-16.1803446,"RUA ALEIXO PARAGUASSU, 275 - CENTRO, Almenara - MG, 39900-000"
"PRACA BENEDITO VALADARES, 70 - CENTRO, Almenara - MG, 39900-000",-40.6935006,-16.1826451,"PRACA BENEDITO VALADARES, 70 - CENTRO, Almenara - MG, 39900-000"
"AV.EMILIO JOHNSON,701 - CENTRO, Almirante Tamandaré - PR, 83501-000",-49.2981299,-25.3105459,"AV.EMILIO JOHNSON,701 - CENTRO, Almirante Tamandaré - PR, 83501-000"
"RUA JOSE CARLOS COLODEL, NUM 306 - CENTRO, Almirante Tamandaré - PR, 83501-140",-49.2981318,-25.31362,"RUA JOSE CARLOS COLODEL, NUM 306 - CENTRO, Almirante Tamandaré - PR, 83501-140"
"AV. EMILIO JOHNSON,, 828 - VILA SANTA TEREZINHA, Almirante Tamandaré - PR, 83501-000",-49.2969573,-25.3097754,"AV. EMILIO JOHNSON,, 828 - VILA SANTA TEREZINHA, Almirante Tamandaré - PR, 83501-000"
"AVENIDA EMILIO JOHNSON, 611 - VILA SANTA TEREZINHA, Almirante Tamandaré - PR, 83501-000",-49.298452,-25.3112229,"AVENIDA EMILIO JOHNSON, 611 - VILA SANTA TEREZINHA, Almirante Tamandaré - PR, 83501-000"
"AV.GOV.VALADARES,546 - CENTRO, Alpinópolis - MG, 37940-000",-46.3875108,-20.8635132,"AV.GOV.VALADARES,546 - CENTRO, Alpinópolis - MG, 37940-000"
"AVENIDA GOVERNADOR VALADARES, NUM 539 - CENTRO, Alpinópolis - MG, 37940-000",-46.387778,-20.8636139,"AVENIDA GOVERNADOR VALADARES, NUM 539 - CENTRO, Alpinópolis - MG, 37940-000"
"AV GOVERNADOR VALADARES 218 - CENTRO, Alpinópolis - MG, 37940-000",-46.390669,-20.863228,"AV GOVERNADOR VALADARES 218 - CENTRO, Alpinópolis - MG, 37940-000"
"RUA U 4, 99 - CANTEIRO CENTRAL, Alta Floresta - MT, 78580-000",-56.0855343,-9.8773986,"RUA U 4, 99 - CANTEIRO CENTRAL, Alta Floresta - MT, 78580-000"
"AVENIDA ARIOSTO DA RIVA, NUM 3045 - CENTRO, Alta Floresta - MT, 78580-000",-56.084865,-9.8733001,"AVENIDA ARIOSTO DA RIVA, NUM 3045 - CENTRO, Alta Floresta - MT, 78580-000"
"AV. LUDOVICO R.NETO, 2402 C - CENTRO, Alta Floresta - MT, 78580-000",-56.0903186,-9.8749005,"AV. LUDOVICO R.NETO, 2402 C - CENTRO, Alta Floresta - MT, 78580-000"
"AV. LUDOVICO DA RIVA NETO, 2446 - CENTRO, Alta Floresta - MT, 78580-000",-56.0872669,-9.8909536,"AV. LUDOVICO DA RIVA NETO, 2446 - CENTRO, Alta Floresta - MT, 78580-000"
"AV LUDOVICO DA RIVA NETO, 1952 - CENTRO, Alta Floresta - MT, 78580-000",-56.0867906,-9.8904031,"AV LUDOVICO DA RIVA NETO, 1952 - CENTRO, Alta Floresta - MT, 78580-000"
"AV.BRASIL,4209 - CENTRO, Alta Floresta D'Oeste - RO, 76954-000",-61.9918745,-11.9289105,"AV.BRASIL,4209 - CENTRO, Alta Floresta D'Oeste - RO, 76954-000"
"PRACA CASTELO BRANCO, NUM 3902 - CENTRO, Alta Floresta D'Oeste - RO, 76954-000",-61.9930529,-11.9290173,"PRACA CASTELO BRANCO, NUM 3902 - CENTRO, Alta Floresta D'Oeste - RO, 76954-000"
"RUA RIO GRANDE DO SUL, 4913 - CENTRO, Alta Floresta D'Oeste - RO, 78938-000",-61.993602,-11.930139,"RUA RIO GRANDE DO SUL, 4913 - CENTRO, Alta Floresta D'Oeste - RO, 78938-000"
"PCA JOAQUIM CARLOS GARCIA, 354 - CENTRO, Altair - SP, 15430-000",-49.058882,-20.523877,"PCA JOAQUIM CARLOS GARCIA, 354 - CENTRO, Altair - SP, 15430-000"
"TV.PEDRO GOMES,1215 - SUDAM I, Altamira - PA, 68371-105",-52.2183327,-3.2062061,"TV.PEDRO GOMES,1215 - SUDAM I, Altamira - PA, 68371-105"
"AV.ALACID NUNES,S/N - PREMEM, Altamira - PA, 68373-500",-52.2239527,-3.211078,"AV.ALACID NUNES,S/N - PREMEM, Altamira - PA, 68373-500"
"RUA SETE DE SETEMBRO, NUM 2467 - CENTRO, Altamira - PA, 68371-000",-52.2114183,-3.2071719,"RUA SETE DE SETEMBRO, NUM 2467 - CENTRO, Altamira - PA, 68371-000"
"AVENIDA ALACID NUNES, NUM 604 - JARDIM UIRAPURU, Altamira - PA, 68372-095",-52.220739,-3.2097078,"AVENIDA ALACID NUNES, NUM 604 - JARDIM UIRAPURU, Altamira - PA, 68372-095"
"TRAVESSA AGRARIO CAVALCANTE, 526 - CENTRO, Altamira - PA, 68371-140",-52.2098949,-3.209914,"TRAVESSA AGRARIO CAVALCANTE, 526 - CENTRO, Altamira - PA, 68371-140"
"RUA INTENDENTE FLORIANO, 2501 - SUDAM I, Altamira - PA, 68371-278",-52.2142967,-3.2028838,"RUA INTENDENTE FLORIANO, 2501 - SUDAM I, Altamira - PA, 68371-278"
"AV. DJALMA DUTRA, 2.091 - CENTRO, Altamira - PA, 68371-163",-52.2145266,-3.2087414,"AV. DJALMA DUTRA, 2.091 - CENTRO, Altamira - PA, 68371-163"
"RUA 7 DE SETEMBRO, 1762 - CENTRO, Altamira - PA, 68370-000",-52.211247,-3.2061914,"RUA 7 DE SETEMBRO, 1762 - CENTRO, Altamira - PA, 68370-000"
"RUA SAO JORGE, 437 - CENTRO, Altamira - PA, 68379-200",-52.2126519,-3.2061797,"RUA SAO JORGE, 437 - CENTRO, Altamira - PA, 68379-200"
"AVENIDA DJALMA DUTRA - CENTRO, Altamira - PA, 68371-163",-52.2145266,-3.2087414,"AVENIDA DJALMA DUTRA - CENTRO, Altamira - PA, 68371-163"
"AV DJALMA DUTRA, 1812 - CENTRO, Altamira - PA, 68371-163",-52.222315,-3.2197814,"AV DJALMA DUTRA, 1812 - CENTRO, Altamira - PA, 68371-163"
"PCA.BENEDITO VALADARES,364 - CENTRO, Alterosa - MG, 37145-000",-46.1435941,-21.2544805,"PCA.BENEDITO VALADARES,364 - CENTRO, Alterosa - MG, 37145-000"
"PCA.DR.JOSE FERREIRA DE LIMA,38 - CENTRO, Altinho - PE, 55490-000",-36.0611898,-8.4903574,"PCA.DR.JOSE FERREIRA DE LIMA,38 - CENTRO, Altinho - PE, 55490-000"
"R.CEL.HONORIO PALMA,469 - CENTRO, Altinópolis - SP, 14350-000",-47.3757613,-21.0249481,"R.CEL.HONORIO PALMA,469 - CENTRO, Altinópolis - SP, 14350-000"
"RUA CORONEL HONORIO PALMA, NUM 108 - CENTRO, Altinópolis - SP, 14350-000",-47.3735812,-21.0273069,"RUA CORONEL HONORIO PALMA, NUM 108 - CENTRO, Altinópolis - SP, 14350-000"
"PRAÇA DOUTOR OLAVO GUIMARÃES, 126 - CENTRO, Altinópolis - SP, 14350-000",-47.3842803,-21.0228726,"PRAÇA DOUTOR OLAVO GUIMARÃES, 126 - CENTRO, Altinópolis - SP, 14350-000"
"RUA CORONEL HONORIO PALMA, 408 - CENTRO, Altinópolis - SP, 14350-000",-47.3751759,-21.0252204,"RUA CORONEL HONORIO PALMA, 408 - CENTRO, Altinópolis - SP, 14350-000"
"AV.DR.ACIR ALVES LEITE,362 - CENTRO, Alto Alegre - SP, 16310-000",-50.1658165,-21.5819257,"AV.DR.ACIR ALVES LEITE,362 - CENTRO, Alto Alegre - SP, 16310-000"
"PRAÇA PADRE ANDRÉ, 261 - CENTRO, Alto Alegre do Pindaré - MA, 65398-000",-45.8456298,-3.6673808,"PRAÇA PADRE ANDRÉ, 261 - CENTRO, Alto Alegre do Pindaré - MA, 65398-000"
"AV.CARLOS HUGUENEY,876 - CENTRO, Alto Araguaia - MT, 78780-000",-53.2174232,-17.3126733,"AV.CARLOS HUGUENEY,876 - CENTRO, Alto Araguaia - MT, 78780-000"
"RUA SILVIO DE CASTRO MAIA, NUM 665 - CENTRO, Alto Araguaia - MT, 78780-000",-53.220219,-17.3117502,"RUA SILVIO DE CASTRO MAIA, NUM 665 - CENTRO, Alto Araguaia - MT, 78780-000"
"AV.SETE DE SETEMBRO,392 - CENTRO, Alto Garças - MT, 78770-000",-53.531083,-16.9434325,"AV.SETE DE SETEMBRO,392 - CENTRO, Alto Garças - MT, 78770-000"
"AV. SETE DE SETEMBRO, 648 - CENTRO, Alto Garças - MT, 78770-000",-53.5282314,-16.9481726,"AV. SETE DE SETEMBRO, 648 - CENTRO, Alto Garças - MT, 78770-000"
"AV. CATARINA, ELLER, 715 - CENTRO, Alto Jequitibá - MG, 36976-000",-41.9791516,-20.4442739,"AV. CATARINA, ELLER, 715 - CENTRO, Alto Jequitibá - MG, 36976-000"
"AV.PARANA,2434 - CENTRO, Alto Paraná - PR, 87750-000",-52.3167358,-23.1304149,"AV.PARANA,2434 - CENTRO, Alto Paraná - PR, 87750-000"
"AV.PARANA,2380 - CENTRO, Alto Paraná - PR, 87750-000",-52.3169866,-23.130502,"AV.PARANA,2380 - CENTRO, Alto Paraná - PR, 87750-000"
"AV.MARIO LUIZ BARBOSA,3215 - CENTRO, Alto Paraíso - RO, 76862-000",-63.319977,-9.719328,"AV.MARIO LUIZ BARBOSA,3215 - CENTRO, Alto Paraíso - RO, 76862-000"
"AVENIDA GOVERNADOR JORGE TEIXEIRA, 3115 - SETOR 1, Alto Paraíso - RO, 76862-000",-63.3185672,-9.7201711,"AVENIDA GOVERNADOR JORGE TEIXEIRA, 3115 - SETOR 1, Alto Paraíso - RO, 76862-000"
"RUA RONDONIA, 3492 - CENTRO, Alto Paraíso - RO, 76862-000",-63.3176526,-9.7188508,"RUA RONDONIA, 3492 - CENTRO, Alto Paraíso - RO, 76862-000"
"AV. ARI RIBEIRO VALADÃO FILHO, 767 - CENTRO, Alto Paraíso de Goiás - GO, 73770-000",-47.5140721,-14.1338234,"AV. ARI RIBEIRO VALADÃO FILHO, 767 - CENTRO, Alto Paraíso de Goiás - GO, 73770-000"
"AVENIDA RIO PARNAÍBA, 870 - CENTRO, Alto Parnaíba - MA, 65810-000",-45.9315683,-9.1125071,"AVENIDA RIO PARNAÍBA, 870 - CENTRO, Alto Parnaíba - MA, 65810-000"
"AV.BRASIL,1595 - CENTRO, Alto Piquiri - PR, 87580-000",-53.4416545,-24.024518,"AV.BRASIL,1595 - CENTRO, Alto Piquiri - PR, 87580-000"
"RUA DR. JOAQUIM GONCALVES MENEZES,, 105 - CENTRO, Alto Rio Doce - MG, 36260-000",-43.4127249,-21.0251146,"RUA DR. JOAQUIM GONCALVES MENEZES,, 105 - CENTRO, Alto Rio Doce - MG, 36260-000"
"AVENIDA JOÃO FELIPE, 247 - CENTRO, Alto Rio Novo - ES, 29760-000",-41.0204458,-19.0563579,"AVENIDA JOÃO FELIPE, 247 - CENTRO, Alto Rio Novo - ES, 29760-000"
"RUA JOAQUIM DE P. NOGUEIRA, 95 - CENTRO, Alto Santo - CE, 62970-000",-38.2711064,-5.5210452,"RUA JOAQUIM DE P. NOGUEIRA, 95 - CENTRO, Alto Santo - CE, 62970-000"
"AV.MACARIO SUBTIL OLIVEIRA,467 - CENTRO, Alto Taquari - MT, 78785-000",-53.283471,-17.826575,"AV.MACARIO SUBTIL OLIVEIRA,467 - CENTRO, Alto Taquari - MT, 78785-000"
"AV MACARIO SUBTIL DE OLIVEIRA, NUM 1189 - CENTRO, Alto Taquari - MT, 78785-000",-53.283574,-17.826315,"AV MACARIO SUBTIL DE OLIVEIRA, NUM 1189 - CENTRO, Alto Taquari - MT, 78785-000"
"AV. CORONEL MACARIO SUBTIL DE - CENTRO, Alto Taquari - MT, 78785-000",-53.2832853,-17.8323963,"AV. CORONEL MACARIO SUBTIL DE - CENTRO, Alto Taquari - MT, 78785-000"
"PCA.N.SRA.DO ROSARIO,S/N - CENTRO, Alto do Rodrigues - RN, 59507-970",-36.763256,-5.287968,"PCA.N.SRA.DO ROSARIO,S/N - CENTRO, Alto do Rodrigues - RN, 59507-970"
"AVENIDA ANGELO VARELA, NUM S/N - CENTRO, Alto do Rodrigues - RN, 59507-000",-36.7626247,-5.2950418,"AVENIDA ANGELO VARELA, NUM S/N - CENTRO, Alto do Rodrigues - RN, 59507-000"
"AV.FRANCISCO RAULINO,1734 - CENTRO, Altos - PI, 64290-000",-42.4617442,-5.0395864,"AV.FRANCISCO RAULINO,1734 - CENTRO, Altos - PI, 64290-000"
"RUA LUCRECIO AVELINO, NUM 309 - CENTRO, Altos - PI, 64290-000",-42.4582968,-5.0384365,"RUA LUCRECIO AVELINO, NUM 309 - CENTRO, Altos - PI, 64290-000"
"RUA JOAO DE PAIVA, 81 - CENTRO, Altos - PI, 64290-000",-42.4615997,-5.036695,"RUA JOAO DE PAIVA, 81 - CENTRO, Altos - PI, 64290-000"
"AV.SETE DE SETEMBRO,100 - CENTRO, Altônia - PR, 87550-000",-53.8891072,-23.8739978,"AV.SETE DE SETEMBRO,100 - CENTRO, Altônia - PR, 87550-000"
"AVENIDA BRASIL, NUM 40 - CENTRO, Altônia - PR, 87550-000",-53.8881894,-23.8742112,"AVENIDA BRASIL, NUM 40 - CENTRO, Altônia - PR, 87550-000"
"AV. 7 DE SETEMBRO, 166 - CENTRO, Altônia - PR, 87550-000",-53.8899144,-23.873835,"AV. 7 DE SETEMBRO, 166 - CENTRO, Altônia - PR, 87550-000"
"PCA CARLOS GOMES, 35 - CENTRO, Altônia - PR, 87550-000",-53.8928962,-23.873521,"PCA CARLOS GOMES, 35 - CENTRO, Altônia - PR, 87550-000"
"AV.PAULA SOUZA,51 - CENTRO, Alumínio - SP, 18125-000",-47.2580945,-23.5345654,"AV.PAULA SOUZA,51 - CENTRO, Alumínio - SP, 18125-000"
"RUA MORAES DO REGO, 108 - VILA INDUSTRIAL, Alumínio - SP, 18125-000",-47.2604792,-23.5355086,"RUA MORAES DO REGO, 108 - VILA INDUSTRIAL, Alumínio - SP, 18125-000"
"R.MONS.BICALHO,149 - CENTRO, Alvinópolis - MG, 35950-000",-43.0576962,-20.1080219,"R.MONS.BICALHO,149 - CENTRO, Alvinópolis - MG, 35950-000"
"RUA PADRE JOSÉ MARCIANO, 501 - CENTRO, Alvinópolis - MG, 35950-000",-43.059661,-20.111027,"RUA PADRE JOSÉ MARCIANO, 501 - CENTRO, Alvinópolis - MG, 35950-000"
"AV.PRES.GETULIO VARGAS,1500 - CENTRO, Alvorada - RS, 94810-000",-51.0820053,-30.0037089,"AV.PRES.GETULIO VARGAS,1500 - CENTRO, Alvorada - RS, 94810-000"
"AV.BERNARDO SAYAO,1995 - CENTRO, Alvorada - TO, 77480-000",-49.119603,-12.4837483,"AV.BERNARDO SAYAO,1995 - CENTRO, Alvorada - TO, 77480-000"
"AVENIDA PRESIDENTE GETULIO VARGAS, 1058 - BELA VISTA, Alvorada - RS, 94810-001",-51.0847627,-30.0068418,"AVENIDA PRESIDENTE GETULIO VARGAS, 1058 - BELA VISTA, Alvorada - RS, 94810-001"
"AVENIDA PRESIDENTE GETULIO VARGAS, 2780 - BELA VISTA, Alvorada - RS, 94810-002",-51.0722776,-29.9967132,"AVENIDA PRESIDENTE GETULIO VARGAS, 2780 - BELA VISTA, Alvorada - RS, 94810-002"
"AV. PRESIDENTE GETÚLIO VARGAS, 1411 - BELA VISTA, Alvorada - RS, 94810-000",-51.0826218,-30.0047612,"AV. PRESIDENTE GETÚLIO VARGAS, 1411 - BELA VISTA, Alvorada - RS, 94810-000"
"AV.PRESIDENTE GETULIO VARGAS,1555 - BELA VISTA, Alvorada - RS, 94810-000",-51.0814259,-30.003903,"AV.PRESIDENTE GETULIO VARGAS,1555 - BELA VISTA, Alvorada - RS, 94810-000"
"AV. PRES. GETULIO VARGAS, 1791 - CENTRO, Alvorada - RS, 94810-000",-51.079527,-30.0024893,"AV. PRES. GETULIO VARGAS, 1791 - CENTRO, Alvorada - RS, 94810-000"
"AV. PRESIDENTE VARGAS, 1350 - CENTRO, Alvorada - RS, 94810-000",-51.0754356,-29.9979716,"AV. PRESIDENTE VARGAS, 1350 - CENTRO, Alvorada - RS, 94810-000"
"AV. PRESIDENTE GETULIO VARGAS, 2446 - BELA VISTA, Alvorada - RS, 94810-002",-51.0754989,-29.9979705,"AV. PRESIDENTE GETULIO VARGAS, 2446 - BELA VISTA, Alvorada - RS, 94810-002"
"AV.MAL.RONDON,5117 - CENTRO, Alvorada D'Oeste - RO, 76930-970",-62.2870078,-11.3474768,"AV.MAL.RONDON,5117 - CENTRO, Alvorada D'Oeste - RO, 76930-970"
"AV.BERNARDO SAYAO,831 - IPIRANGA, Alvorada do Norte - GO, 73950-000",-46.4959315,-14.4816859,"AV.BERNARDO SAYAO,831 - IPIRANGA, Alvorada do Norte - GO, 73950-000"
"AV. BERNARDO SAYÃO, 620 - IPIRANGA, Alvorada do Norte - GO, 73950-000",-46.4959315,-14.4816859,"AV. BERNARDO SAYÃO, 620 - IPIRANGA, Alvorada do Norte - GO, 73950-000"
"AV. BERNARDO SAYAO, 806 - CENTRO, Alvorada do Norte - GO, 73950-000",-46.4959315,-14.4816859,"AV. BERNARDO SAYAO, 806 - CENTRO, Alvorada do Norte - GO, 73950-000"
"AV.JOAQUIM ALVES BENTO DE LIMA,536 - CENTRO, Alvorada do Sul - PR, 86150-000",-51.230632,-22.7787386,"AV.JOAQUIM ALVES BENTO DE LIMA,536 - CENTRO, Alvorada do Sul - PR, 86150-000"
"AV. JOAQUIM ALVES BENTO DE LIMA, 446 - CENTRO, Alvorada do Sul - PR, 86150-000",-51.231996,-22.780292,"AV. JOAQUIM ALVES BENTO DE LIMA, 446 - CENTRO, Alvorada do Sul - PR, 86150-000"
"R.ADAO ARAUJO,83 - PORTO NOVO, Além Paraíba - MG, 36660-000",-42.7012373,-21.8840871,"R.ADAO ARAUJO,83 - PORTO NOVO, Além Paraíba - MG, 36660-000"
"RUA CORONEL OSCAR CORTES, NUM 254 - CENTRO, Além Paraíba - MG, 36660-000",-42.697818,-21.881778,"RUA CORONEL OSCAR CORTES, NUM 254 - CENTRO, Além Paraíba - MG, 36660-000"
"RUA MARECHAL FLORIANO, 28 - PORTO NOVO, Além Paraíba - MG, 36660-000",-42.6985786,-21.8854217,"RUA MARECHAL FLORIANO, 28 - PORTO NOVO, Além Paraíba - MG, 36660-000"
"AV. PRESIDENTE VARGAS, 96 - CENTRO, Além Paraíba - MG, 36660-000",-42.6984027,-21.8850384,"AV. PRESIDENTE VARGAS, 96 - CENTRO, Além Paraíba - MG, 36660-000"
"RUA CORONEL OSCAR CORTES, 243 - CENTRO, Além Paraíba - MG, 36660-000",-42.6965886,-21.8834149,"RUA CORONEL OSCAR CORTES, 243 - CENTRO, Além Paraíba - MG, 36660-000"
"R.TIRADENTES,501 - CENTRO, Amambai - MS, 79990-000",-55.228274,-23.1027666,"R.TIRADENTES,501 - CENTRO, Amambai - MS, 79990-000"
"RUA PEDRO MANVAILLER, NUM 3809 - CENTRO, Amambai - MS, 79990-970",-55.233029,-23.0995197,"RUA PEDRO MANVAILLER, NUM 3809 - CENTRO, Amambai - MS, 79990-970"
"RUA MARECHAL FLORIANO, 875/RUA DA - CENTRO, Amambai - MS, 79990-000",-55.2292896,-23.1046666,"RUA MARECHAL FLORIANO, 875/RUA DA - CENTRO, Amambai - MS, 79990-000"
"AV.CONEGO DOMINGO MALTES,63 - CENTRO, Amapá - AP, 68950-000",-51.0562719,0.0279815,"AV.CONEGO DOMINGO MALTES,63 - CENTRO, Amapá - AP, 68950-000"
"PRAÇA 4 DE MAIO, 88 - CENTRO, Amaral Ferrador - RS, 96635-000",-52.2537556,-30.8767944,"PRAÇA 4 DE MAIO, 88 - CENTRO, Amaral Ferrador - RS, 96635-000"
"R.MANOEL SOBRAL,553 - CENTRO, Amarante - PI, 64400-000",-42.8511339,-6.2432824,"R.MANOEL SOBRAL,553 - CENTRO, Amarante - PI, 64400-000"
"AVENIDA AFRÂNIO FILHO, 325 - ESCALVADO, Amarante - PI, 64400-000",-42.8477054,-6.2422862,"AVENIDA AFRÂNIO FILHO, 325 - ESCALVADO, Amarante - PI, 64400-000"
"AV.DEP.LA ROQUE, 1584 - CENTRO, Amarante do Maranhão - MA, 65923-000",-46.7468003,-5.5684956,"AV.DEP.LA ROQUE, 1584 - CENTRO, Amarante do Maranhão - MA, 65923-000"
"RUA DEPUTADO LA ROCQUE, S/N - CENTRO, Amarante do Maranhão - MA, 65923-000",-46.7477192,-5.569166,"RUA DEPUTADO LA ROCQUE, S/N - CENTRO, Amarante do Maranhão - MA, 65923-000"
"PCA.LOURIVAL MONTE,22 - CENTRO, Amargosa - BA, 45300-000",-39.604084,-13.032287,"PCA.LOURIVAL MONTE,22 - CENTRO, Amargosa - BA, 45300-000"
"AVENIDA LOMANTO JUNIOR, NUM 3 - CENTRO, Amargosa - BA, 45300-000",-39.6035198,-13.0303253,"AVENIDA LOMANTO JUNIOR, NUM 3 - CENTRO, Amargosa - BA, 45300-000"
"AV.LOMANTO JUNIOR,2 - CENTRO, Amargosa - BA, 45300-000",-39.6031501,-13.0300298,"AV.LOMANTO JUNIOR,2 - CENTRO, Amargosa - BA, 45300-000"
"R.DOZE DE NOVEMBRO,394 - CENTRO, Americana - SP, 13465-490",-47.332463,-22.7377095,"R.DOZE DE NOVEMBRO,394 - CENTRO, Americana - SP, 13465-490"
"AV.PASCHOAL ARDITO,726 - SAO VITO, Americana - SP, 13472-130",-47.3123522,-22.7299349,"AV.PASCHOAL ARDITO,726 - SAO VITO, Americana - SP, 13472-130"
"PCA.QUINZE DE NOVEMBRO,14 - CENTRO, Americana - SP, 13465-009",-47.32834,-22.7404869,"PCA.QUINZE DE NOVEMBRO,14 - CENTRO, Americana - SP, 13465-009"
"R.DR.CANDIDO CRUZ,764 - VILA REHDER, Americana - SP, 13465-350",-47.33291,-22.7411469,"R.DR.CANDIDO CRUZ,764 - VILA REHDER, Americana - SP, 13465-350"
"RUA DOUTOR CANDIDO CRUZ, NUM 808 - CENTRO, Americana - SP, 13465-350",-47.33287,-22.741556,"RUA DOUTOR CANDIDO CRUZ, NUM 808 - CENTRO, Americana - SP, 13465-350"
"AVENIDA DE CILLO, NUM 1600 - CIDADE JARDIM I, Americana - SP, 13466-550",-47.3381529,-22.7574774,"AVENIDA DE CILLO, NUM 1600 - CIDADE JARDIM I, Americana - SP, 13466-550"
"AVENIDA CAMPOS SALES, NUM 277 - JARDIM GIRASSOL, Americana - SP, 13465-590",-47.3371447,-22.7414419,"AVENIDA CAMPOS SALES, NUM 277 - JARDIM GIRASSOL, Americana - SP, 13465-590"
"AVENIDA PASCHOAL ARDITO NUM 758 - SAO MANOEL, Americana - SP, 13472-130",-47.311983,-22.7299288,"AVENIDA PASCHOAL ARDITO NUM 758 - SAO MANOEL, Americana - SP, 13472-130"
"AVENIDA IACANGA NUM 1385 - JARDIM IPIRANGA, Americana - SP, 13468-590",-47.359493,-22.75882,"AVENIDA IACANGA NUM 1385 - JARDIM IPIRANGA, Americana - SP, 13468-590"
"PRACA QUINZE DE NOVEMBRO, NUM 53 - CENTRO, Americana - SP, 13465-009",-47.3274898,-22.7404673,"PRACA QUINZE DE NOVEMBRO, NUM 53 - CENTRO, Americana - SP, 13465-009"
"PRAÇA DA MATRIZ, 34 - SALA 39 - CENTRO, Americana - SP, 13465-019",-47.3295698,-22.7372924,"PRAÇA DA MATRIZ, 34 - SALA 39 - CENTRO, Americana - SP, 13465-019"
"RUA SETE DE SETEMBRO,, 685 - CENTRO, Americana - SP, 13465-320",-47.3315163,-22.7405787,"RUA SETE DE SETEMBRO,, 685 - CENTRO, Americana - SP, 13465-320"
"RUA DOZE DE NOVEMBRO, 141 - CENTRO, Americana - SP, 13465-490",-47.3302274,-22.7379313,"RUA DOZE DE NOVEMBRO, 141 - CENTRO, Americana - SP, 13465-490"
"AV. CAMPOS SALLES, 865 - VILA CECCHINO, Americana - SP, 13465-590",-47.3422746,-22.7432761,"AV. CAMPOS SALLES, 865 - VILA CECCHINO, Americana - SP, 13465-590"
"AV. DE CILLO, 1630 - CIDADE JARDIM, Americana - SP, 13466-550",-47.3382001,-22.7577007,"AV. DE CILLO, 1630 - CIDADE JARDIM, Americana - SP, 13466-550"
"RUA WASHINGTON LUIZ, 400 - CENTRO, Americana - SP, 13465-520",-47.3321573,-22.7395593,"RUA WASHINGTON LUIZ, 400 - CENTRO, Americana - SP, 13465-520"
"AV. IACANGA, 251 - VILA MOLON, Americana - SP, 13468-590",-47.360751,-22.7485017,"AV. IACANGA, 251 - VILA MOLON, Americana - SP, 13468-590"
"PRACA COMENDADOR MULLER, 95 - CENTRO, Americana - SP, 13465-289",-47.329498,-22.740437,"PRACA COMENDADOR MULLER, 95 - CENTRO, Americana - SP, 13465-289"
"AV.CAMPOS SALES, 508 - JARDIM GIRASSOL, Americana - SP, 13465-590",-47.3393299,-22.741761,"AV.CAMPOS SALES, 508 - JARDIM GIRASSOL, Americana - SP, 13465-590"
"PRAÇA COMENDADOR MULLER, 95 - CENTRO, Americana - SP, 13465-289",-47.329498,-22.740437,"PRAÇA COMENDADOR MULLER, 95 - CENTRO, Americana - SP, 13465-289"
"RUA DOZE DE NOVEMBRO, 275 - CENTRO, Americana - SP, 13465-490",-47.331347,-22.737952,"RUA DOZE DE NOVEMBRO, 275 - CENTRO, Americana - SP, 13465-490"
"RUA SETE DE SETEMBRO, 500 - CENTRO, Americana - SP, 13465-000",-47.3322337,-22.7389843,"RUA SETE DE SETEMBRO, 500 - CENTRO, Americana - SP, 13465-000"
"RUA SETE DE SETEMBRO, 500 - CENTRO, Americana - SP, 13465-320",-47.3322337,-22.7389843,"RUA SETE DE SETEMBRO, 500 - CENTRO, Americana - SP, 13465-320"
"R SETE DE SETEMBRO, 500 - CENTRO, Americana - SP, 13465-320",-47.3322337,-22.7389843,"R SETE DE SETEMBRO, 500 - CENTRO, Americana - SP, 13465-320"
"AV. N. SRA. DE FATIMA, 311 E 321 - VILA ISRAEL, Americana - SP, 13478-540",-47.317237,-22.733873,"AV. N. SRA. DE FATIMA, 311 E 321 - VILA ISRAEL, Americana - SP, 13478-540"
"RUA FERNANDO CAMARGO, 489 - CENTRO, Americana - SP, 13465-020",-47.3292423,-22.7421086,"RUA FERNANDO CAMARGO, 489 - CENTRO, Americana - SP, 13465-020"
"AV CILLO, 1664 - CIDADE JARDIM I, Americana - SP, 13466-550",-47.3384251,-22.7578974,"AV CILLO, 1664 - CIDADE JARDIM I, Americana - SP, 13466-550"
"AV CAMPOS SALES 515 / 519 - JD GIRASSOL, Americana - SP, 13465-590",-47.339273,-22.742074,"AV CAMPOS SALES 515 / 519 - JD GIRASSOL, Americana - SP, 13465-590"
"R PRES VARGAS, 323 - VL PAVAN, Americana - SP, 13465-150",-47.3313929,-22.7443339,"R PRES VARGAS, 323 - VL PAVAN, Americana - SP, 13465-150"
